sell_price,bedrooms_num,bathrooms_num,house_area,park_area,floors,score,structure_area,basement_area,bulid_year,fix_year,latitude,longitude,sell_year,sell_month,sell_day,house_old,fix_old
625000,4,2.5,3190,27806,2.0,9,3190,0,1997,0,47.3425,-122.03,2014,8,22,17,0
570000,4,2.75,3140,10918,1.0,8,1900,1240,1968,1986,47.7086,-122.243,2014,9,23,46,28
379900,2,1.5,1240,1331,2.0,7,1050,190,2007,0,47.5959,-122.29799999999999,2014,11,3,7,0
512000,3,1.75,1610,12555,1.0,7,1080,530,1977,0,47.6618,-122.13600000000001,2015,3,4,38,0
243500,3,3.0,2110,7794,1.0,6,2110,0,1981,0,47.4005,-122.29299999999999,2014,8,14,33,0
236775,3,2.5,1830,8372,2.0,8,1830,0,1987,0,47.3116,-122.4,2015,2,20,28,0
543000,4,2.25,2060,8767,2.0,8,2060,0,1983,0,47.7228,-122.103,2014,8,11,31,0
616500,4,2.25,1880,3000,2.0,8,1760,120,1909,1977,47.6864,-122.34899999999999,2014,11,25,105,37
825000,4,1.5,1890,6938,1.5,8,1890,0,1919,0,47.5896,-122.389,2014,6,16,95,0
400000,4,1.75,2670,189486,2.0,8,2670,0,1972,0,47.2585,-122.061,2014,6,20,42,0
425000,4,1.0,1080,6095,1.5,6,1080,0,1924,0,47.6962,-122.346,2014,9,16,90,0
270000,4,2.5,1600,9921,2.0,7,1600,0,2009,0,47.3678,-122.124,2015,1,5,6,0
384000,5,2.75,3220,8160,2.0,9,3220,0,1999,0,47.3154,-122.25399999999999,2014,9,15,15,0
290000,3,2.5,1610,2937,2.0,8,1610,0,2006,0,47.4489,-122.18799999999999,2015,3,24,9,0
650000,5,2.0,1910,4667,1.0,7,1010,900,1908,0,47.6236,-122.306,2014,10,21,106,0
272000,4,2.5,2789,3960,2.0,7,2789,0,2007,0,47.3059,-122.28,2014,11,20,7,0
274950,3,2.5,1608,4000,2.0,8,1608,0,2014,0,47.2582,-122.198,2015,4,3,1,0
297500,4,2.5,1910,5000,2.0,7,1910,0,2005,0,47.3608,-122.036,2014,6,5,9,0
580000,3,2.25,1670,7416,1.0,7,1220,450,1974,0,47.6028,-122.17200000000001,2014,10,30,40,0
503000,3,2.75,1540,6760,1.0,7,1210,330,1980,0,47.7163,-122.212,2014,5,7,34,0
358000,3,3.25,1410,1442,3.0,8,1360,50,2006,0,47.7183,-122.31700000000001,2014,9,2,8,0
405000,2,2.5,1790,5400,2.0,8,1790,0,1979,0,47.6606,-122.12799999999999,2014,9,29,35,0
150550,4,1.0,1470,6061,1.5,7,1470,0,1945,0,47.4819,-122.289,2014,8,27,69,0
900000,4,2.75,3950,10214,1.0,10,2050,1900,1955,0,47.6969,-122.384,2014,8,15,59,0
555000,3,2.5,3050,158558,1.0,9,3050,0,1987,0,47.4326,-122.208,2014,5,20,27,0
312000,3,2.25,1470,7857,1.0,7,1180,290,1973,0,47.4547,-122.209,2015,3,31,42,0
390000,3,3.0,1490,2944,2.0,7,960,530,1993,0,47.6506,-122.384,2014,11,6,21,0
295000,3,2.0,1380,8682,1.0,7,1380,0,1966,0,47.4238,-122.322,2014,6,18,48,0
295000,4,2.5,1850,8198,2.0,7,1850,0,1993,0,47.4079,-122.186,2014,7,22,21,0
560000,4,1.5,1810,6000,1.0,8,1350,460,1952,0,47.5233,-122.38600000000001,2014,11,6,62,0
575000,4,2.5,2520,35636,2.0,8,2520,0,1980,0,47.652,-122.031,2014,11,6,34,0
813000,4,2.5,3430,7508,2.0,10,3430,0,1998,0,47.6866,-122.11,2014,10,20,16,0
215000,4,1.0,1130,7400,1.0,7,1130,0,1969,0,47.3437,-122.316,2014,9,18,45,0
716500,3,2.5,2340,2155,2.0,10,2120,220,2012,0,47.53,-122.073,2015,3,27,3,0
435500,1,1.75,1020,4512,1.0,7,770,250,1937,0,47.6724,-122.266,2015,1,15,78,0
1160000,4,3.5,4190,15724,2.0,11,4190,0,1994,0,47.5518,-122.096,2014,8,29,20,0
205000,3,1.0,1180,8240,1.0,7,1180,0,1967,0,47.3325,-122.321,2014,7,8,47,0
350000,2,1.0,800,5040,1.0,6,800,0,1960,0,47.6953,-122.36200000000001,2014,8,20,54,0
1040000,4,3.5,3900,8391,2.0,10,3900,0,2006,0,47.6979,-122.205,2014,5,7,8,0
426000,3,1.0,1130,9147,1.0,7,1130,0,1952,0,47.7006,-122.197,2014,8,19,62,0
986000,3,2.5,2380,16080,1.0,9,1340,1040,1964,0,47.5262,-122.38600000000001,2015,4,10,51,0
390000,3,1.0,1240,3600,1.5,7,1240,0,1902,0,47.5986,-122.29799999999999,2015,4,8,113,0
465000,3,2.25,2560,117176,1.0,9,1280,1280,1977,0,47.4655,-122.03299999999999,2014,11,12,37,0
299000,3,1.0,1390,9624,1.5,7,1390,0,1954,0,47.7758,-122.301,2014,5,28,60,0
269950,4,2.5,1960,7230,2.0,8,1960,0,2002,0,47.2855,-122.36,2014,10,24,12,0
410000,5,2.5,2670,184140,1.0,8,1410,1260,1980,0,47.3429,-122.09700000000001,2015,2,19,35,0
875000,4,1.5,1800,3245,1.5,8,1800,0,1929,0,47.6605,-122.331,2014,6,30,85,0
390000,4,2.0,2290,9200,1.5,7,2290,0,1920,0,47.4678,-122.363,2015,1,7,95,0
385000,3,1.75,1890,9920,1.0,7,1230,660,1944,0,47.7327,-122.306,2014,5,8,70,0
359950,3,2.25,1940,11612,1.0,8,1100,840,1981,0,47.5018,-122.23,2014,6,20,33,0
339500,4,2.5,1930,7862,2.0,7,1930,0,1994,0,47.3644,-122.04,2014,10,2,20,0
554000,2,1.0,820,3700,1.0,7,820,0,1968,0,47.588,-122.251,2014,11,25,46,0
529000,3,2.25,1940,217800,2.0,9,1940,0,1990,0,47.5636,-121.932,2014,7,18,24,0
1440000,3,3.5,3870,3819,2.0,11,2760,1110,2002,0,47.6452,-122.31700000000001,2014,6,19,12,0
620000,3,1.0,1710,4050,1.5,7,1710,0,1909,0,47.6732,-122.331,2014,5,13,105,0
700000,4,1.75,1870,6000,1.0,8,1670,200,1949,0,47.6435,-122.399,2015,4,14,66,0
260000,5,2.5,2580,11250,1.0,7,1410,1170,1964,0,47.397,-122.31299999999999,2014,12,30,50,0
630000,4,2.5,2190,9880,1.0,8,1410,780,1979,0,47.6926,-122.186,2014,7,2,35,0
380500,3,2.0,1270,1348,3.0,8,1270,0,2003,0,47.6929,-122.34200000000001,2015,3,18,12,0
360000,4,2.5,2640,7388,2.0,7,2640,0,2003,0,47.3505,-122.027,2015,4,28,12,0
240000,3,1.0,1600,12566,1.0,7,1600,0,1971,0,47.4431,-121.765,2014,12,4,43,0
466200,3,1.5,1340,8856,1.0,7,1340,0,1959,0,47.6094,-122.126,2015,2,10,56,0
236000,3,1.0,1300,5898,1.0,7,1300,0,1961,0,47.5053,-122.255,2014,9,25,53,0
442000,4,4.0,4168,8485,2.0,10,3222,946,2007,0,47.3029,-122.387,2014,8,1,7,0
485000,4,2.5,2470,35073,2.0,9,2470,0,1989,0,47.3064,-122.10799999999999,2014,6,12,25,0
575000,3,1.0,1220,5652,1.0,6,1220,0,1905,0,47.5767,-122.40799999999999,2015,4,6,110,0
425000,3,2.25,1400,6970,2.0,8,1400,0,1984,0,47.542,-122.184,2014,12,31,30,0
980000,4,2.5,3780,10962,2.0,10,3780,0,1990,0,47.6533,-122.18299999999999,2014,8,18,24,0
525000,3,2.0,1620,7800,1.0,7,1200,420,1969,0,47.7288,-122.171,2014,12,26,45,0
752888,3,2.5,2420,9000,2.0,9,2420,0,1987,0,47.6599,-122.146,2014,8,22,27,0
367000,3,1.75,2000,12669,1.0,7,1200,800,1965,0,47.3579,-122.446,2014,8,13,49,0
482000,3,2.5,2950,6545,2.0,8,2950,0,2003,0,47.4828,-122.139,2015,2,25,12,0
201000,3,1.0,1460,9750,1.0,7,1460,0,1969,0,47.3242,-122.14399999999999,2014,5,12,45,0
490000,3,1.0,1260,9638,2.0,7,1260,0,1920,0,47.6773,-122.178,2014,11,14,94,0
179950,2,1.0,1100,7323,1.0,7,780,320,1982,0,47.2874,-122.37,2014,11,20,32,0
587206,3,3.5,1890,1710,2.0,8,1640,250,1999,0,47.6592,-122.34899999999999,2014,6,20,15,0
1695000,3,4.0,3910,5350,2.0,10,2610,1300,1933,0,47.6393,-122.40799999999999,2015,2,9,82,0
1600000,3,2.25,3370,23065,1.0,10,1920,1450,1980,0,47.7434,-122.26299999999999,2014,11,13,34,0
406550,5,2.75,2400,15781,1.0,7,1200,1200,1974,0,47.622,-122.059,2014,9,23,40,0
343000,2,1.0,1110,9920,1.0,6,700,410,1942,0,47.5454,-122.19200000000001,2015,5,11,73,0
700000,3,1.75,2010,4905,1.0,7,1230,780,1912,0,47.6105,-122.309,2014,5,19,102,0
655000,3,2.5,2320,4721,2.0,8,2320,0,2004,0,47.591,-122.01700000000001,2015,3,27,11,0
702000,3,2.5,2190,8528,1.0,8,1760,430,1991,0,47.6943,-122.209,2015,5,6,24,0
865000,5,3.0,2900,6730,1.0,8,1830,1070,1977,0,47.6784,-122.285,2014,8,21,37,0
250000,4,2.0,2130,8400,1.0,7,1350,780,1962,0,47.4133,-122.209,2015,1,30,53,0
489000,3,2.0,1510,3000,1.0,7,910,600,1972,0,47.6804,-122.319,2014,9,19,42,0
416500,3,1.0,1100,4184,1.0,7,1100,0,1965,0,47.5309,-122.382,2014,8,1,49,0
1155000,4,2.25,2980,8051,1.5,10,2020,960,1935,0,47.6426,-122.40899999999999,2014,6,5,79,0
460000,4,2.5,2620,8331,2.0,9,2620,0,1991,0,47.4357,-122.15899999999999,2014,7,8,23,0
1680000,4,4.25,5584,68257,2.0,11,5584,0,1998,0,47.6113,-121.95200000000001,2014,5,24,16,0
377691,5,1.75,2120,8399,1.0,7,1320,800,1942,0,47.7621,-122.335,2014,5,23,72,0
540000,6,3.0,2870,206474,2.0,7,2330,540,1960,1985,47.401,-122.095,2014,12,23,54,29
257000,5,2.75,2930,10148,2.0,9,2930,0,2002,0,47.4887,-122.145,2014,10,17,12,0
942990,4,2.5,3570,6218,2.0,9,3570,0,2014,0,47.7046,-122.12299999999999,2014,12,15,0,0
715000,4,2.5,1860,3840,1.5,7,1170,690,1928,2014,47.6886,-122.359,2015,4,7,87,1
3850000,4,4.25,5770,21300,2.0,11,5770,0,1980,0,47.585,-122.22200000000001,2014,11,14,34,0
430000,2,1.75,1840,14874,1.0,8,1300,540,1952,0,47.4382,-122.348,2015,2,24,63,0
391500,3,2.5,2424,6143,2.0,9,2424,0,2014,0,47.3512,-122.135,2015,4,2,1,0
280000,3,2.5,1800,8697,2.0,8,1800,0,1987,0,47.3115,-122.4,2014,12,2,27,0
494500,4,3.0,3760,8804,2.0,8,2470,1290,2002,0,47.5161,-122.191,2014,7,18,12,0
460000,3,1.75,1970,9135,1.0,7,1370,600,1961,0,47.7603,-122.215,2015,3,19,54,0
2200000,5,4.5,5840,17168,2.0,12,4570,1270,2006,0,47.5457,-121.991,2015,3,11,9,0
200000,3,1.5,1090,10454,1.0,6,1090,0,1963,0,47.3425,-122.08200000000001,2014,12,18,51,0
230000,3,1.5,1630,6625,1.0,7,980,650,1980,0,47.29,-122.368,2014,10,3,34,0
388500,4,2.5,2718,6197,2.0,8,2718,0,2006,0,47.3255,-122.164,2015,4,7,9,0
316000,3,2.5,2550,8170,2.0,8,2550,0,1985,0,47.31100000000001,-122.345,2015,4,6,30,0
400000,4,2.5,2150,5397,2.0,8,2150,0,1998,0,47.4644,-122.15100000000001,2014,9,16,16,0
892500,3,1.75,2120,56192,1.0,9,1720,400,1959,0,47.7665,-122.37200000000001,2014,8,22,55,0
345000,3,1.75,1540,6909,1.0,7,920,620,1955,0,47.7451,-122.31299999999999,2014,6,10,59,0
605000,3,2.5,2570,9487,2.0,9,2570,0,1989,0,47.7408,-122.21600000000001,2014,12,31,25,0
280000,3,2.5,1600,7936,2.0,7,1600,0,1996,0,47.3673,-122.01700000000001,2014,9,24,18,0
522250,4,2.5,2340,41600,1.0,8,1640,700,1977,0,47.7466,-122.07700000000001,2014,7,18,37,0
764000,3,2.0,1420,4080,1.5,8,1420,0,1904,0,47.6801,-122.348,2014,9,30,110,0
272000,1,0.75,1040,6034,1.0,7,580,460,1991,0,47.5078,-122.251,2015,1,21,24,0
625000,3,2.5,3220,6409,2.0,9,3220,0,2008,0,47.4815,-122.12700000000001,2015,5,1,7,0
965800,4,1.75,2500,8725,1.0,8,1500,1000,1966,0,47.6304,-122.205,2015,4,23,49,0
844000,4,3.5,3350,6350,2.0,8,2610,740,2009,0,47.5602,-122.39,2015,4,1,6,0
305000,2,1.0,890,7200,1.0,7,740,150,1949,0,47.6998,-122.27799999999999,2015,4,17,66,0
217000,3,2.5,1340,4200,2.0,7,1340,0,2002,0,47.2942,-122.226,2015,3,27,13,0
227000,3,1.0,1130,10018,1.0,6,1130,0,1954,0,47.3733,-122.275,2014,9,18,60,0
336750,2,2.25,1170,1011,2.0,7,1170,0,2009,0,47.5321,-122.073,2014,6,12,5,0
400000,3,1.75,1590,8219,1.5,6,970,620,1938,0,47.7146,-122.21700000000001,2014,6,12,76,0
814950,4,2.75,2990,6626,2.0,9,2990,0,2014,0,47.7107,-122.11,2014,11,18,0,0
420000,2,1.0,960,112384,1.0,7,960,0,1955,0,47.7642,-122.234,2014,10,22,59,0
805000,5,4.5,4600,7810,2.0,9,3200,1400,2006,0,47.5381,-121.86,2014,11,14,8,0
540000,3,1.0,1270,3840,1.5,7,1270,0,1926,0,47.6896,-122.35700000000001,2015,3,27,89,0
275500,4,1.0,1290,5000,1.5,7,1290,0,1957,0,47.5128,-122.35799999999999,2015,3,23,58,0
410000,3,1.0,1330,5000,1.0,7,1120,210,1957,0,47.7211,-122.30799999999999,2015,4,21,58,0
250000,3,2.25,1900,9990,1.0,7,1300,600,1961,0,47.3478,-122.29799999999999,2015,3,13,54,0
374950,4,2.5,1980,12062,2.0,8,1980,0,1992,0,47.4038,-122.167,2015,3,23,23,0
459000,5,2.5,2650,12987,1.0,7,1350,1300,1979,0,47.7482,-122.244,2014,8,20,35,0
775000,2,1.0,1010,3600,1.0,7,1010,0,1913,0,47.6641,-122.35700000000001,2014,10,10,101,0
495000,4,2.5,2460,4862,2.0,8,2460,0,2004,0,47.7719,-122.235,2014,10,31,10,0
725000,4,1.75,2000,3750,1.0,8,1120,880,1950,0,47.6816,-122.374,2015,1,5,65,0
322500,3,1.0,1160,9750,1.0,7,1160,0,1968,0,47.7429,-122.072,2014,9,4,46,0
393000,4,2.0,1450,5456,1.0,7,1450,0,1951,0,47.5442,-122.29700000000001,2014,7,31,63,0
306500,3,2.25,2060,38377,1.0,8,1560,500,1978,0,47.2752,-122.319,2014,5,16,36,0
980000,4,4.25,3250,11780,2.0,8,2360,890,1944,2001,47.6322,-122.20299999999999,2014,9,4,70,13
329950,2,2.25,1260,1032,2.0,7,1170,90,2008,0,47.5323,-122.072,2014,10,15,6,0
665000,4,2.5,2800,5900,1.0,8,1660,1140,1963,0,47.6809,-122.286,2014,5,5,51,0
300000,4,3.0,1984,4419,2.0,7,1984,0,2010,0,47.3514,-122.213,2015,3,26,5,0
605000,3,2.5,2960,18600,2.0,8,2960,0,1979,0,47.4358,-122.344,2014,8,25,35,0
459000,3,1.75,1730,7807,1.0,7,1260,470,1976,0,47.7211,-122.169,2014,10,30,38,0
585000,3,2.5,1740,2350,2.0,8,1130,610,1995,0,47.6207,-122.29700000000001,2014,10,2,19,0
899900,4,2.5,2580,3909,2.0,8,2580,0,2013,0,47.6852,-122.21,2014,6,10,1,0
874000,3,2.5,1350,941,3.0,9,1350,0,2007,0,47.6265,-122.36399999999999,2015,4,1,8,0
819000,3,1.0,1300,3600,2.0,7,1300,0,1900,0,47.6345,-122.366,2015,4,28,115,0
179000,4,1.75,1790,7175,1.5,6,1410,380,1900,0,47.4963,-122.318,2014,7,29,114,0
535000,4,2.75,2360,15100,1.0,8,2360,0,2014,0,47.5117,-122.365,2014,8,20,0,0
966000,5,4.5,3810,8019,2.0,10,3810,0,2008,0,47.5915,-122.05799999999999,2014,5,14,6,0
375000,4,1.75,1890,8000,1.0,7,1250,640,1960,0,47.7576,-122.333,2014,5,15,54,0
675000,4,2.25,2760,12100,2.0,9,2760,0,1976,0,47.6285,-122.05799999999999,2014,12,5,38,0
783350,4,2.5,3290,35001,2.0,10,3290,0,1991,0,47.7231,-122.038,2015,4,29,24,0
201000,4,1.5,1360,8100,1.5,7,1360,0,1962,0,47.4931,-122.305,2014,12,17,52,0
220000,3,1.75,1900,7680,1.0,7,1260,640,1959,0,47.5081,-122.266,2014,12,17,55,0
195000,3,1.5,1050,5525,1.0,6,1050,0,1969,0,47.3608,-122.083,2014,9,20,45,0
275000,3,3.0,1590,7750,1.0,7,1060,530,1997,0,47.3624,-122.045,2014,10,27,17,0
210000,2,1.75,1440,5680,1.0,8,1440,0,1978,0,47.3825,-122.319,2014,6,13,36,0
267000,3,1.0,1400,8100,1.5,6,1400,0,1944,0,47.7124,-122.289,2014,7,8,70,0
549900,5,2.75,3060,7015,1.0,8,1600,1460,1979,0,47.5052,-122.37200000000001,2014,5,10,35,0
271000,4,1.75,1710,7200,1.0,7,910,800,1975,0,47.3967,-122.17399999999999,2014,12,17,39,0
825000,3,2.25,2520,7975,2.0,9,1550,970,1990,0,47.6704,-122.18299999999999,2014,11,3,24,0
250750,5,1.75,2140,12058,1.0,8,2140,0,1951,0,47.3167,-122.214,2014,12,10,63,0
327000,4,2.25,1620,106722,1.0,8,1200,420,1980,0,47.3394,-122.09100000000001,2015,2,20,35,0
360000,3,1.0,1160,10988,1.0,7,1160,0,1965,0,47.6818,-122.165,2014,10,14,49,0
315000,2,1.0,790,6969,1.0,6,790,0,1955,1984,47.6978,-122.164,2014,5,20,59,30
480000,3,2.0,1470,10052,1.0,8,1470,0,1956,0,47.726000000000006,-122.316,2014,7,2,58,0
208800,3,2.5,1390,2450,2.0,7,1390,0,2009,0,47.5298,-122.26899999999999,2014,9,19,5,0
270000,4,2.25,2600,9900,1.0,7,1600,1000,1965,0,47.4881,-122.23700000000001,2014,6,26,49,0
500000,4,2.0,1980,4500,2.0,7,1980,0,1910,0,47.6728,-122.37899999999999,2015,1,22,105,0
672500,3,2.5,2450,5760,2.0,9,2450,0,2000,0,47.6145,-122.02600000000001,2015,3,30,15,0
550000,3,2.5,2430,5400,2.0,8,2430,0,2007,0,47.6062,-122.057,2014,12,30,7,0
454000,3,2.5,1590,4094,2.0,7,1590,0,1991,0,47.61,-122.29299999999999,2014,8,19,23,0
647000,4,2.5,3040,6887,2.0,8,3040,0,1999,0,47.6073,-122.015,2014,5,12,15,0
475000,4,3.5,2440,3052,2.0,8,1940,500,2006,0,47.555,-122.309,2015,1,2,9,0
645000,5,2.25,3340,52476,2.0,8,3340,0,1975,0,47.4553,-121.98700000000001,2014,11,7,39,0
160000,2,1.0,1020,13647,1.0,6,1020,0,1915,1974,47.2848,-121.927,2015,4,22,100,41
429000,2,1.0,1080,3600,1.0,7,1080,0,1922,0,47.6078,-122.291,2014,9,9,92,0
540000,5,2.5,3100,10189,2.0,8,3100,0,2002,0,47.738,-121.965,2014,8,27,12,0
879950,4,2.75,3010,7215,2.0,9,3010,0,2014,0,47.6952,-122.178,2014,6,6,0,0
152900,1,1.0,900,4368,1.0,6,900,0,1915,1950,47.2107,-121.99,2015,3,24,100,65
633634,4,3.5,2960,6000,2.0,9,2960,0,2014,0,47.5183,-121.88600000000001,2014,6,23,0,0
350000,2,1.0,940,5000,1.0,7,940,0,1950,0,47.7518,-122.279,2014,11,13,64,0
585000,4,3.0,2110,1286,2.0,9,1710,400,2007,0,47.5444,-122.014,2015,1,23,8,0
456000,5,2.75,2720,193406,1.0,7,1700,1020,1968,0,47.2838,-122.12100000000001,2014,11,7,46,0
720000,2,1.0,1370,9460,1.0,6,1370,0,1950,0,47.6238,-122.191,2015,3,21,65,0
559000,2,1.0,1240,6400,1.0,7,1060,180,1938,0,47.5493,-122.37700000000001,2014,6,18,76,0
750000,4,2.5,3290,7538,2.0,9,3290,0,2004,0,47.598,-121.97200000000001,2014,12,8,10,0
254000,3,1.0,1160,7560,1.0,6,1160,0,1958,0,47.45,-122.179,2014,7,18,56,0
2300000,4,2.5,3370,8402,1.0,10,2240,1130,1962,0,47.6349,-122.29,2015,1,30,53,0
287000,4,2.5,2240,4648,2.0,7,2240,0,2005,0,47.3378,-122.257,2014,10,9,9,0
393000,4,2.5,2641,8091,2.0,7,2641,0,1998,0,47.4043,-122.213,2015,5,7,17,0
490000,4,2.25,2800,10800,1.0,8,1680,1120,1977,0,47.7448,-122.177,2014,7,15,37,0
237000,3,2.5,1490,2138,2.0,7,1490,0,2005,0,47.4324,-122.197,2014,9,3,9,0
425000,2,1.0,1170,5000,1.0,7,1030,140,1920,0,47.5449,-122.38799999999999,2014,10,2,94,0
306000,2,1.5,1090,1183,3.0,8,1090,0,2008,0,47.6974,-122.34899999999999,2014,7,15,6,0
810000,4,1.0,2150,3588,2.0,8,1850,300,1926,0,47.5767,-122.37799999999999,2014,10,16,88,0
290000,3,2.5,1190,8175,1.0,7,1190,0,1986,0,47.4556,-122.20299999999999,2014,10,29,28,0
305000,4,1.75,2251,12731,1.0,8,1390,861,1957,0,47.3369,-122.32,2014,11,13,57,0
1340000,3,3.0,2960,5500,2.0,10,2440,520,1937,1990,47.6356,-122.402,2014,5,7,77,24
700000,4,2.5,3010,46173,2.0,9,3010,0,1996,0,47.6471,-121.964,2014,5,21,18,0
760000,4,2.5,2430,6099,1.0,8,1470,960,1965,0,47.6777,-122.287,2015,1,7,50,0
528000,5,2.25,2940,38009,1.0,8,1700,1240,1977,0,47.7653,-122.07700000000001,2014,12,4,37,0
202500,3,2.0,1540,8316,1.0,6,1540,0,1954,0,47.323,-122.21600000000001,2014,12,22,60,0
196000,3,1.0,880,19600,1.0,7,880,0,1978,0,47.2707,-122.34,2014,9,12,36,0
189000,2,1.0,1200,9850,1.0,7,1200,0,1921,0,47.3089,-122.21,2014,12,5,93,0
406100,3,2.25,1410,1332,3.0,8,1410,0,2005,0,47.6916,-122.34,2014,5,5,9,0
870000,5,2.25,2910,9525,2.0,9,2910,0,1968,0,47.5633,-122.21799999999999,2014,8,11,46,0
990000,3,2.75,2500,6350,2.0,9,2370,130,1979,0,47.6035,-122.285,2014,9,17,35,0
401000,2,1.5,1260,2625,2.0,7,1260,0,1983,0,47.6747,-122.15100000000001,2015,2,26,32,0
731781,3,3.0,2630,4972,2.0,9,2630,0,2006,0,47.693000000000005,-122.133,2014,9,9,8,0
1350000,3,2.5,2753,65005,1.0,9,2165,588,1953,0,47.4041,-122.45100000000001,2015,3,11,62,0
230000,3,1.75,1140,1165,2.0,8,1140,0,2014,0,47.5638,-122.295,2014,7,31,0,0
269000,3,2.0,1210,7136,1.0,7,1210,0,2003,0,47.3996,-122.20299999999999,2014,8,5,11,0
435000,2,1.0,1230,3800,1.0,7,1230,0,1928,0,47.6797,-122.292,2014,6,17,86,0
223000,4,2.0,1200,8470,1.0,7,1200,0,1961,0,47.3262,-122.338,2014,7,23,53,0
265000,3,1.0,1122,6554,1.5,5,1122,0,1900,0,47.5135,-122.257,2015,2,13,115,0
590000,4,2.5,2340,8971,2.0,9,2340,0,1987,0,47.5679,-122.01100000000001,2014,8,12,27,0
495000,4,2.0,1610,4770,1.0,7,1230,380,1941,0,47.5333,-122.381,2015,4,3,74,0
306000,4,2.5,1880,9426,2.0,7,1880,0,1990,0,47.3584,-122.089,2015,5,7,25,0
420000,3,1.5,1540,7506,1.0,7,1540,0,1961,0,47.7565,-122.325,2015,3,17,54,0
479950,3,2.5,2810,4984,1.0,9,1750,1060,2006,0,47.4461,-122.209,2015,4,28,9,0
339000,4,2.5,2840,8746,2.0,8,2840,0,2001,0,47.19,-122.01299999999999,2014,11,18,13,0
3650000,6,4.75,5480,19401,1.5,11,3910,1570,1936,0,47.6515,-122.277,2015,4,21,79,0
288400,4,2.5,1860,6687,1.0,7,1220,640,1983,0,47.4046,-122.186,2014,5,20,31,0
469000,5,2.5,2690,11745,1.0,8,1790,900,1960,0,47.7708,-122.36200000000001,2014,7,10,54,0
815000,4,2.75,2620,4743,1.0,8,1310,1310,1949,0,47.6829,-122.4,2014,6,26,65,0
699188,4,3.25,3250,5478,2.0,9,3250,0,2014,0,47.5178,-121.887,2014,7,16,0,0
790000,3,1.75,2050,4080,2.0,8,2050,0,1991,0,47.6698,-122.325,2014,11,25,23,0
415885,3,1.0,1310,4163,1.0,7,1310,0,1964,0,47.5301,-122.381,2014,10,8,50,0
545000,3,2.5,2180,15693,1.0,8,1850,330,1979,0,47.592,-122.08200000000001,2014,6,11,35,0
720000,3,2.5,2020,1159,3.0,8,2020,0,2000,0,47.6617,-122.35600000000001,2014,5,21,14,0
285000,3,1.5,1480,7117,1.0,7,1170,310,1960,0,47.7766,-122.24799999999999,2015,3,18,55,0
640000,2,1.0,1360,5000,1.0,7,1200,160,1936,0,47.6372,-122.39200000000001,2015,1,9,79,0
300000,4,2.0,1580,9600,1.0,7,1050,530,1965,0,47.4091,-122.31299999999999,2014,8,15,49,0
545000,4,2.5,2040,7412,2.0,8,2040,0,1988,0,47.6347,-122.02600000000001,2014,8,6,26,0
284200,3,2.5,1570,9292,1.0,7,1110,460,1977,0,47.3386,-122.272,2015,4,24,38,0
508000,2,1.0,1200,2500,2.0,7,1090,110,1927,0,47.6304,-122.301,2014,11,3,87,0
265000,3,1.75,1450,5858,1.0,7,1450,0,1991,0,47.3482,-122.037,2015,2,20,24,0
620000,2,1.75,1680,8187,1.0,8,1680,0,1983,0,47.5603,-122.081,2014,9,19,31,0
2600000,3,3.0,3410,16015,2.0,10,2220,1190,1973,0,47.5721,-122.23899999999999,2015,3,30,42,0
1650000,4,2.25,2920,20400,1.0,11,2920,0,1966,0,47.6237,-122.228,2014,8,29,48,0
570000,3,2.0,1640,2808,1.0,7,820,820,1924,0,47.5945,-122.291,2014,7,7,90,0
482000,4,2.25,2240,8322,2.0,8,2240,0,1979,0,47.728,-122.206,2015,2,25,36,0
335000,3,2.0,1570,7200,1.0,7,1570,0,1952,0,47.7501,-122.314,2014,5,7,62,0
526000,4,2.0,1610,8000,1.0,7,1190,420,1966,0,47.6301,-122.118,2015,3,9,49,0
195000,2,1.0,1080,3899,1.0,8,1080,0,1972,0,47.3792,-122.321,2014,5,21,42,0
660000,3,2.5,2590,35640,1.0,9,2590,0,1987,0,47.5516,-122.03,2015,4,1,28,0
475000,4,2.75,2200,16288,1.0,7,1290,910,1980,0,47.4793,-122.12200000000001,2014,7,11,34,0
1775000,3,2.25,4320,19225,1.0,10,2160,2160,1972,0,47.6368,-122.21600000000001,2014,10,14,42,0
736000,3,2.5,1980,2975,3.0,8,1980,0,1993,0,47.6294,-122.344,2014,10,21,21,0
225000,3,1.0,1250,10200,1.0,6,1250,0,1965,0,47.4902,-122.256,2015,4,17,50,0
409950,4,3.0,2430,7163,2.0,8,2430,0,2003,0,47.3558,-122.01299999999999,2014,9,2,11,0
781000,3,2.5,2070,4463,1.5,8,1780,290,1931,0,47.6853,-122.305,2015,1,22,84,0
275000,3,2.25,1640,6044,2.0,7,1640,0,1996,0,47.2844,-122.205,2014,7,29,18,0
316000,2,2.0,860,3000,1.0,6,860,0,1906,0,47.5633,-122.288,2015,2,11,109,0
560000,3,2.5,1900,8744,2.0,8,1900,0,1987,0,47.62,-122.04299999999999,2014,5,5,27,0
411000,4,2.75,2150,9915,1.0,8,1240,910,1976,0,47.5378,-122.17,2014,6,2,38,0
778000,3,2.25,2260,33080,1.0,9,1690,570,1974,0,47.6386,-122.18299999999999,2014,10,20,40,0
365000,3,1.0,1030,4700,1.0,7,1030,0,1952,0,47.5118,-122.37700000000001,2015,1,27,63,0
